Ticker,Returns_multiple,RS_Rating
ORCL,1.5590834945680643,96.02385685884693
OTIS,0.7957339958495608,35.188866799204774
PCAR,0.921268201230096,56.2624254473161
PKG,0.8564099129193821,43.141153081510936
PLTR,3.936024202231703,100.0
PANW,1.0040977641784352,68.389662027833
PSKY,1.4371852381115187,95.02982107355865
PH,1.06039753685663,76.34194831013916
PAYX,0.845205270857538,41.35188866799205
PAYC,1.070253122488812,78.33001988071571
PYPL,0.7848762047112627,33.79721669980119
PNR,1.006254408486451,69.18489065606362
PEP,0.6929180615821786,17.09741550695825
PFE,0.7225023858721559,21.07355864811133
PCG,0.63749878936547,9.145129224652088
PM,1.1580380527729286,84.89065606361828
PSX,0.906889062993445,53.677932405566594
PNW,0.8375964604599918,40.15904572564612
PNC,0.9667201693399583,63.817097415506964
POOL,0.7549122869389328,27.435387673956264
PPG,0.7338386199844016,22.86282306163022
PPL,0.9526457483021573,60.834990059642145
PFG,0.8355661225272317,39.562624254473164
PG,0.7763640780470715,32.007952286282304
PGR,0.8198756685446696,37.77335984095427
PLD,0.7728752485718366,30.61630218687873
PRU,0.7607071198355245,29.025844930417495
PEG,0.8328500895465022,39.363817097415506
PTC,0.9829215325780732,65.8051689860835
PSA,0.6983528411879498,17.892644135188867
PHM,0.8093830067868925,36.779324055666
PWR,1.16502151434361,86.28230616302187
QCOM,0.8383182412684962,40.357852882703774
DGX,0.9960058732566547,67.39562624254472
RL,1.4607549631662953,95.42743538767395
RJF,1.1968981607717255,88.66799204771371
RTX,1.1480129129571568,83.69781312127238
O,0.855252132741027,42.94234592445328
REG,0.8365646870058285,39.761431411530815
REGN,0.42437026017864016,1.3916500994035785
RF,1.0352148261416552,72.56461232604374
RSG,0.951088256461423,60.63618290258449
RMD,0.9235513217810483,56.461232604373755
RVTY,0.5871679234501465,6.36182902584493
ROK,1.114686273249121,81.11332007952286
ROL,0.9165370635840338,54.87077534791253
ROP,0.7717513420703702,30.417495029821072
ROST,0.8301254990287797,38.767395626242546
RCL,1.6274506218266398,97.01789264413519
